trabajador_id,nombre,fecha_nacimiento,pasaporte,nombre_compania,codigo_compania,vuelo_id,rol
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,90.0,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,LAW,LAW,33.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,131.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,73.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,10.0,Paramedico
44,David Robinson,04-05-1983,O66207589,,,,
43,Rebecca Valenzuela,18-08-1971,G17571521,AEROVIAS DAP (centro/norte),ADC,119.0,Paramedico
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,41.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,27.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,28.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,113.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,115.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,113.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,90.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,77.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,22.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,68.0,Tripulante de Cabina
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,50.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,141.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,5.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,113.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,46.0,Paramedico
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,107.0,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,57.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,45.0,Paramedico
26,Elizabeth Jordan,16-09-1974,S70038299,LAW,LAW,96.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,23.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,56.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,136.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,125.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,51.0,Paramedico
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,132.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,68.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,51.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,70.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,122.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,136.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,34.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,MARTINAIR HOLLAND,MPH,118.0,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,134.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,80.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,46.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,22.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,68.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,48.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,EASTERN AIRLINES,EAL,64.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,89.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,138.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,44.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,38.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,13.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,122.0,Tripulante de Cabina
1,Melanie Cummings,01-09-1980,J00360904,LATAM ECUADOR,XLE,21.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,109.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,138.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,54.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,BRITISH,BTA,71.0,Paramedico
1,Melanie Cummings,01-09-1980,J00360904,LATAM DOMESTICO,LUD,6.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,LACSA,LRC,60.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,111.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,145.0,Paramedico
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,81.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,124.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,130.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,18.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,34.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,115.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,93.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,43.0,Tripulante de Cabina
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,99.0,Piloto              
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,98.0,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,62.0,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,16.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,148.0,Paramedico
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,139.0,Tripulante de Cabina
26,Elizabeth Jordan,16-09-1974,S70038299,MARTINAIR HOLLAND,MPH,26.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,115.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,129.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,26.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,139.0,Paramedico
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,120.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LATAM INTER,LAT,67.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,50.0,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,LAW,LAW,74.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,99.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,53.0,Paramedico
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,134.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,102.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,9.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,20.0,Paramedico
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,34.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,48.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,83.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,24.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,38.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,141.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,90.0,Paramedico
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,112.0,Tripulante de Cabina
3,Linda Paul,12-01-1983,L91489362,,,,
42,Deborah Martinez,03-02-1987,G18065401,LACSA,LRC,19.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,119.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,96.0,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,50.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,34.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,128.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,137.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,BRITISH,BTA,17.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,139.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,48.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,109.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,LACSA,LRC,24.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,NO_COMPANY,NCY,23.0,Paramedico
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,31.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,49.0,Tripulante de Cabina
26,Elizabeth Jordan,16-09-1974,S70038299,LAW,LAW,82.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LATAM INTER,LAT,96.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,129.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,139.0,Tripulante de Cabina
38,Gabriel Palmer,18-08-1981,O88716397,EASTERN AIRLINES,EAL,99.0,Piloto              
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,97.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,87.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,138.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,EASTERN AIRLINES,EAL,74.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,69.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,EASTERN AIRLINES,EAL,41.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,103.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,59.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,76.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,116.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,66.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,125.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,119.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,0.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,79.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,72.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,89.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,34.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,58.0,Paramedico
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,47.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,109.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,76.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,6.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,EASTERN AIRLINES,EAL,84.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,136.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,4.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,5.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,107.0,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,89.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,86.0,Paramedico
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,75.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,34.0,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,KALITTA AIR,KAI,120.0,Paramedico
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,67.0,Paramedico
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,34.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,97.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,138.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,146.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,138.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,89.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,OCEANAIR,COG,115.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,3.0,Tripulante de Cabina
48,Alex Walsh,12-12-1985,W59287703,ALITALIA,AZI,97.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,136.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,134.0,Paramedico
45,Jill Haas,10-04-1986,U50608611,EASTERN AIRLINES,EAL,117.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,140.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,99.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,128.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,LATAM ECUADOR,XLE,16.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,136.0,Paramedico
20,James Singleton,12-08-1977,U46471214,LACSA,LRC,130.0,Paramedico
33,Samantha Mora,27-10-1990,P24467352,QANTAS,QAF,1.0,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,15.0,Paramedico
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,28.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,77.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,49.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,65.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,25.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,108.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,137.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM DOMESTICO,LUD,100.0,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,42.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,91.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,1.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,128.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LATAM INTER,LAT,100.0,Paramedico
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,139.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,0.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,64.0,Paramedico
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,135.0,Paramedico
53,Patricia Alvarado,01-08-1983,P27318304,KALITTA AIR,KAI,91.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,116.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,59.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,140.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,39.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,LAW,LAW,85.0,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,86.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,29.0,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,6.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,ETHOPIAN AIRLINES,ETA,129.0,Paramedico
47,Michael Compton,07-01-1980,T63857772,LATAM ARGENTINA,LAM,0.0,Paramedico
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,74.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,49.0,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,45.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,BRITISH,BTA,87.0,Paramedico
39,Patricia Norris,08-12-1974,Y69764268,LAW,LAW,97.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,0.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,136.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,137.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,69.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,34.0,Tripulante de Cabina
33,Samantha Mora,27-10-1990,P24467352,BRITISH,BTA,29.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,LAW,LAW,138.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,53.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,104.0,Tripulante de Cabina
3,Linda Paul,12-01-1983,L91489362,,,,
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,38.0,Tripulante de Cabina
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,102.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,26.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,ALITALIA,AZI,51.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,10.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,NO_COMPANY,NCY,62.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,39.0,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,24.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,129.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,20.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,60.0,Tripulante de Cabina
43,Rebecca Valenzuela,18-08-1971,G17571521,AEROVIAS DAP (centro/norte),ADC,4.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,29.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,47.0,Tripulante de Cabina
42,Deborah Martinez,03-02-1987,G18065401,KALITTA AIR,KAI,60.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,97.0,Paramedico
43,Rebecca Valenzuela,18-08-1971,G17571521,AEROVIAS DAP (centro/norte),ADC,127.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,NO_COMPANY,NCY,48.0,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,47.0,Paramedico
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,19.0,Paramedico
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,63.0,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,BRITISH,BTA,91.0,Tripulante de Cabina
40,Brian Berry,22-12-1998,N92528667,ETHOPIAN AIRLINES,ETA,86.0,Paramedico
27,Steven Hernandez,18-11-1997,Z48029074,ALITALIA,AZI,116.0,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,2.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,78.0,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,UNITED,UAN,122.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,KOREAN AIR,KEA,97.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,LATAM DOMESTICO,LUD,136.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,LATAM ECUADOR,XLE,58.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,81.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,48.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,81.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,49.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,140.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,108.0,Tripulante de Cabina
19,Desiree Williams,19-03-1993,Z32250364,AEROVIAS DAP (centro/norte),ADC,50.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,4.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,36.0,Tripulante de Cabina
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,56.0,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM CARGO,UCA,55.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,136.0,Tripulante de Cabina
50,Adam Herrera,04-12-1976,Y37241205,LAW,LAW,16.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,121.0,Tripulante de Cabina
13,Bradley Glenn,17-10-1975,U87751971,KALITTA AIR,KAI,8.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,89.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,124.0,Tripulante de Cabina
11,David Tran,07-08-1975,B62958600,LATAM INTER,LAT,100.0,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,57.0,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,EASTERN AIRLINES,EAL,76.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,33.0,Tripulante de Cabina
20,James Singleton,12-08-1977,U46471214,LATAM ARGENTINA,LAM,44.0,Paramedico
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,14.0,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,68.0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,138.0,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,9.0,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,94.0,Tripulante de Cabina
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,128.0,Paramedico
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,121.0,Tripulante de Cabina
4,Diane Swanson,14-02-1974,F08731569,OCEANAIR,COG,9.0,Tripulante de Cabina
5,Miguel Oliver,27-08-1992,E21376006,KALITTA AIR,KAI,19.0,Tripulante de Cabina
